LOCATION,houseprice,year,quarter,interest,gdp
CHE,73.3046039530024,1974,4,7.226666,NA
CHE,67.8752313297045,1975,1,6.76,NA
CHE,65.6585782903806,1975,2,6.713333,NA
CHE,64.5558900731298,1975,3,6.28,NA
CHE,63.5566795627174,1975,4,5.99,NA
CHE,62.1842384025802,1976,1,5.276667,NA
CHE,61.9415689280114,1976,2,5.173333,NA
CHE,59.5098298001124,1976,3,4.99,NA
CHE,61.5724638864024,1976,4,4.49,NA
CHE,60.3287011276977,1977,1,3.99,NA
CHE,61.1071754117591,1977,2,4.286667,NA
CHE,61.6049997447976,1977,3,4.08,NA
CHE,60.87640092733,1977,4,3.823333,NA
CHE,62.1059728274481,1978,1,3.53,NA
CHE,62.9480198509904,1978,2,3.423333,NA
CHE,63.3979649588467,1978,3,3.31,NA
CHE,64.5801871148304,1978,4,3.043333,NA
CHE,65.019480591867,1979,1,3.136667,NA
CHE,64.6846491101743,1979,2,3.28,NA
CHE,65.826835162408,1979,3,3.5,NA
CHE,67.0787305696356,1979,4,3.893333,NA
CHE,69.0236970652806,1980,1,4.766667,53.6
CHE,68.5040440440705,1980,2,4.836667,53.7
CHE,69.4924865101458,1980,3,4.78,54
CHE,69.0309400363741,1980,4,4.666667,54.3
CHE,70.3985431421776,1981,1,5.153333,54.3
CHE,72.6109423497124,1981,2,5.65,54.8
CHE,71.5296021893613,1981,3,5.826667,55.1
CHE,72.4699013642063,1981,4,5.65,54.9
CHE,72.6442270068438,1982,1,5.266667,54.5
CHE,70.950611357894,1982,2,4.886667,54.2
CHE,70.1192930355702,1982,3,4.386667,53.7
CHE,71.0731772496648,1982,4,3.853333,53.6
CHE,70.1478006395766,1983,1,3.953333,54
CHE,71.006865906635,1983,2,4.173333,54.2
CHE,72.6158030581637,1983,3,4.346667,54.4
CHE,73.1914221365289,1983,4,4.223333,54.6
CHE,72.4341952830556,1984,1,4.359,55.2
CHE,74.0697089977515,1984,2,4.545,55.5
CHE,73.9128757041389,1984,3,4.652667,56.5
CHE,73.6896116309855,1984,4,4.655,56.9
CHE,74.8750228723668,1985,1,4.834,57.6
CHE,74.4315007914118,1985,2,4.758,58.1
CHE,75.3535994382639,1985,3,4.705,58.2
CHE,75.8718791692131,1985,4,4.503334,58.7
CHE,77.9561347180018,1986,1,4.281667,59
CHE,77.3250518242622,1986,2,4.361,59.3
CHE,78.9376379977925,1986,3,4.204667,59.3
CHE,80.2917390218791,1986,4,4.072333,59.2
CHE,80.3879407161362,1987,1,3.991,59.3
CHE,83.3072235955759,1987,2,4.039667,59.7
CHE,84.5418364302385,1987,3,4.122667,60.5
CHE,85.0346814701895,1987,4,3.977667,61
CHE,88.7291076668197,1988,1,3.931667,61.1
CHE,91.8035112508815,1988,2,3.922,61.5
CHE,94.2820734908398,1988,3,4.157333,62.2
CHE,101.636671909419,1988,4,4.068,63.3
CHE,101.56486485747,1989,1,4.751,63.5
CHE,103.143084739013,1989,2,5.195333,64.6
CHE,103.169600395623,1989,3,5.284333,65.1
CHE,103.694815249592,1989,4,5.558667,65.9
CHE,101.686214420172,1990,1,6.400333,67.1
CHE,98.3321364954596,1990,2,6.392,67.5
CHE,96.6806021240021,1990,3,6.402,67.2
CHE,93.4944991514417,1990,4,6.603333,66.9
CHE,91.670026070116,1991,1,6.279387,67
CHE,91.0726527428249,1991,2,5.944021,66.4
CHE,92.2691661184977,1991,3,6.146356,66.4
CHE,89.221850895984,1991,4,6.588864,66.6
CHE,86.7469567979024,1992,1,6.307756,67.1
CHE,85.3838474242441,1992,2,6.812731,66.9
CHE,82.2660964037582,1992,3,6.712685,66.2
CHE,81.1575155686191,1992,4,5.760481,65.7
CHE,79.6834565594253,1993,1,4.991424,65.6
CHE,78.6700764474022,1993,2,4.680326,66.3
CHE,75.6714416698721,1993,3,4.42746,66.5
CHE,76.162254727427,1993,4,4.110265,66.9
CHE,77.8168023576227,1994,1,4.307091,67.3
CHE,77.766596661682,1994,2,4.90846,66.6
CHE,78.003259114741,1994,3,5.299636,67.3
CHE,76.8028883510559,1994,4,5.319258,67.6
CHE,75.1383192272943,1995,1,5.183151,67.3
CHE,74.0604999761692,1995,2,4.719944,67.4
CHE,73.1670253597414,1995,3,4.406456,67.7
CHE,72.0394485492788,1995,4,3.776264,67.8
CHE,69.9642397101841,1996,1,4.080162,68.1
CHE,69.397480316817,1996,2,4.193337,67.9
CHE,69.5493686025876,1996,3,4.022563,67.7
CHE,67.784143957521,1996,4,3.696037,68.1
CHE,66.5583697850876,1997,1,3.502535,68.7
CHE,66.2233800893277,1997,2,3.28971,69
CHE,66.3309172414655,1997,3,3.32785,69.8
CHE,66.045605131222,1997,4,3.305669,70.3
CHE,66.0731737535712,1998,1,3.052333,71.1
CHE,65.8312538336304,1998,2,3.277,71.8
CHE,65.494535659796,1998,3,3.088,71.8
CHE,65.4416903828888,1998,4,2.761,71.6
CHE,65.7478320341645,1999,1,2.569667,71.8
CHE,65.6680279365318,1999,2,2.730333,72.2
CHE,65.1345869802626,1999,3,3.213333,72.6
CHE,65.4565231788695,1999,4,3.644,74.4
CHE,64.5877330037363,2000,1,3.935667,75
CHE,64.8035470687392,2000,2,4.091333,75.3
CHE,65.1810958735314,2000,3,3.923333,75.9
CHE,64.9047423372252,2000,4,3.75,76.7
CHE,65.3055384326303,2001,1,3.438667,76.8
CHE,64.7286685271568,2001,2,3.489333,77.2
CHE,64.756539712944,2001,3,3.325333,77
CHE,66.0358015455345,2001,4,3.273667,76.9
CHE,66.0006111320982,2002,1,3.612,76.9
CHE,65.7391791785585,2002,2,3.430667,77
CHE,64.9300705239061,2002,3,3.067,77.2
CHE,65.0759090103865,2002,4,2.686,76.9
CHE,64.845843930452,2003,1,2.436,76.3
CHE,65.7345604282959,2003,2,2.541333,76.3
CHE,66.0950386513415,2003,3,2.772667,77.1
CHE,65.8210759307511,2003,4,2.885,78
CHE,66.4143844380636,2004,1,2.721667,78.5
CHE,67.1689339499677,2004,2,2.912333,79.1
CHE,68.4401560881302,2004,3,2.844,79.1
CHE,68.5497743588159,2004,4,2.482667,79.2
CHE,68.4421155242104,2005,1,2.328333,79.8
CHE,68.8644103874479,2005,2,2.029,80.8
CHE,70.008486965631,2005,3,1.944333,81.7
CHE,70.3693331302855,2005,4,2.080333,82.5
CHE,71.3627367273967,2006,1,2.307333,83.4
CHE,71.9629565334231,2006,2,2.766667,84.1
CHE,72.0431191329953,2006,3,2.552667,84.8
CHE,75.2528250216513,2006,4,2.441667,85.9
CHE,76.0654682204791,2007,1,2.625667,86.4
CHE,75.9202304236571,2007,2,3.009,87.7
CHE,75.6929680265319,2007,3,3.071,88.5
CHE,75.3250406495041,2007,4,3.001333,89.4
CHE,75.7901310672066,2008,1,3.010333,90.2
CHE,76.4436206070242,2008,2,3.272,91
CHE,77.4707592102596,2008,3,2.925667,91.4
CHE,78.8618629340435,2008,4,2.379333,88.8
CHE,78.9072318133297,2009,1,2.19,87.4
CHE,78.2638610895565,2009,2,2.403333,87.9
CHE,77.8646032416571,2009,3,2.157,88.9
CHE,77.064228056419,2009,4,2.060333,89.7
CHE,78.3865846486618,2010,1,1.96,90.3
CHE,78.7430649850777,2010,2,1.65,91.1
CHE,80.2484096631454,2010,3,1.353333,91.6
CHE,82.2138873805873,2010,4,1.563333,92.3
CHE,82.9687529009933,2011,1,1.883333,92.9
CHE,84.9128558663359,2011,2,1.89,93.3
CHE,86.3102080280784,2011,3,1.19,93
CHE,87.3025112908688,2011,4,0.9233333,93.1
CHE,88.8361391778417,2012,1,0.77,94.1
CHE,89.8536490761665,2012,2,0.6766667,94
CHE,91.1652957828439,2012,3,0.5766667,94.7
CHE,91.6026834918283,2012,4,0.5633333,94.6
CHE,92.3282038042865,2013,1,0.7533333,95
CHE,93.4056044964976,2013,2,0.81,95.8
CHE,93.2402232973162,2013,3,1.116667,96.6
CHE,94.4329820502031,2013,4,1.116667,96.9
CHE,94.6888091750711,2014,1,0.96,97.5
CHE,95.9887770490838,2014,2,0.78,98.2
CHE,95.7923776172831,2014,3,0.58,98.7
CHE,97.9832522002796,2014,4,0.45,99.2
CHE,99.3010241170387,2015,1,-0.02,99.1
CHE,99.4839245837364,2015,2,0.03666667,99.8
CHE,100.246927070742,2015,3,-0.08666667,100.4
CHE,100.968124228483,2015,4,-0.2066667,100.8
CHE,102.055522229351,2016,1,-0.3796667,101.2
CHE,101.843331033799,2016,2,-0.3503333,101.8
CHE,102.06072444493,2016,3,-0.509,102.3
CHE,101.296509279668,2016,4,-0.209,102.6
CHE,101.81784026026,2017,1,-0.1283333,102.8
CHE,102.837520593779,2017,2,-0.08866667,103.2
CHE,103.110559243994,2017,3,-0.01233333,103.8
CHE,104.073338850947,2017,4,-0.059,104.9
CHE,103.250122997404,2018,1,0.091,106.1
CHE,104.013819711874,2018,2,0.03333334,107
CHE,105.047825128123,2018,3,0.041,106.8
CHE,106.797660683837,2018,4,-0.03266667,107
CHE,107.580007565889,2019,1,-0.266,107.3
CHE,108.875591647412,2019,2,-0.398,107.7
CHE,109.152739073025,2019,3,-0.7763333,108.3
CHE,110.146334031021,2019,4,-0.5156667,108.8
CHE,111.869276760526,2020,1,-0.6326666,107.1
CHE,113.381257979463,2020,2,-0.4656667,100.5
CHE,115.341464102688,2020,3,-0.4796667,106.9
CHE,116.64645109798,2020,4,-0.5173333,106.8
CHE,118.259620903296,2021,1,-0.3166667,106.7
CHE,120.081949576111,2021,2,-0.1813333,108.6
CHE,123.00243467314,2021,3,-0.2953333,110.4
TUR,82.9925218948659,2010,1,NA,67.7
TUR,83.3441047690923,2010,2,NA,70.3
TUR,84.1583829926408,2010,3,NA,72.2
TUR,84.2655185128393,2010,4,NA,74.4
TUR,84.4305853584975,2011,1,NA,76.1
TUR,83.0683386054441,2011,2,NA,78.2
TUR,84.0862464860767,2011,3,NA,80.3
TUR,81.3048404872689,2011,4,NA,81.4
TUR,82.910482779161,2012,1,NA,80.6
TUR,83.4744238122526,2012,2,NA,82
TUR,85.616892751584,2012,3,NA,83.5
TUR,85.200822580559,2012,4,NA,84.8
TUR,86.9237151107643,2013,1,NA,87.3
TUR,87.3829286409104,2013,2,NA,89.9
TUR,89.4660134377708,2013,3,NA,91.2
TUR,90.2716661624586,2013,4,NA,91.4
TUR,90.1620473877469,2014,1,NA,94
TUR,91.6828435405314,2014,2,NA,92.5
TUR,94.2890227574426,2014,3,NA,94.8
TUR,96.7044598556528,2014,4,NA,96
TUR,97.9601846563727,2015,1,NA,97.8
TUR,98.3983511413986,2015,2,NA,99.3
TUR,101.116906461482,2015,3,NA,100.7
TUR,102.524557740747,2015,4,NA,101.9
TUR,104.079678810658,2016,1,NA,102.3
TUR,105.772055869949,2016,2,NA,103.7
TUR,110.399165638334,2016,3,NA,100.8
TUR,106.82655162332,2016,4,NA,106.3
TUR,105.463388908682,2017,1,NA,107.8
TUR,106.298398393225,2017,2,NA,110.2
TUR,106.305714740061,2017,3,NA,111.9
TUR,105.515369158522,2017,4,NA,114
TUR,103.948266967375,2018,1,NA,115.7
TUR,102.523241449071,2018,2,NA,116.3
TUR,99.5046332558817,2018,3,NA,114.4
TUR,93.2287120401286,2018,4,NA,111
TUR,91.913189235386,2019,1,NA,113
TUR,90.2012770818501,2019,2,NA,115.7
TUR,91.7039535049471,2019,3,NA,115.8
TUR,90.7269461099088,2019,4,NA,117.3
TUR,92.8934405462033,2020,1,NA,117.9
TUR,97.384075702409,2020,2,NA,105.2
TUR,101.877214914522,2020,3,NA,122.4
TUR,104.194818277979,2020,4,NA,123.9
TUR,103.953839241083,2021,1,NA,126.9
TUR,107.385844108255,2021,2,NA,128.8
TUR,115.256194680894,2021,3,NA,132.3
GBR,22.8519212070955,1968,2,7.413333,35.2
GBR,22.9944724640846,1968,3,7.58,35.9
GBR,22.6844657845294,1968,4,7.753334,36.1
GBR,22.7122862373851,1969,1,8.44,36
GBR,23.0248990694285,1969,2,8.97,36.2
GBR,22.660783290484,1969,3,9.02,36.4
GBR,22.7704369395992,1969,4,8.89,36.6
GBR,22.5796258155231,1970,1,8.703333,36.4
GBR,22.7662249268883,1970,2,8.733334,37.2
GBR,23.0223475836485,1970,3,8.42,37.6
GBR,22.5792350317333,1970,4,8.68,37.9
GBR,22.6042726879039,1971,1,8.576667,37.8
GBR,22.8871661876796,1971,2,8.146667,38.4
GBR,23.564989858509,1971,3,7.623333,39.1
GBR,24.510193524454,1971,4,7.126667,39.3
GBR,25.6606598087644,1972,1,7.156667,39.3
GBR,27.9066845019428,1972,2,8.08,40.3
GBR,30.8682321279868,1972,3,9.08,40.5
GBR,32.4009821494896,1972,4,9.183333,41.1
GBR,35.6032846150102,1973,1,9.426666,43.1
GBR,36.9271232404327,1973,2,9.76,43.2
GBR,38.0105779353727,1973,3,11.04333,42.8
GBR,36.9916833055768,1973,4,12.00333,42.6
GBR,35.7676882961469,1974,1,13.32333,41.4
GBR,34.4216960377455,1974,2,13.65333,42
GBR,32.939128955355,1974,3,14.28667,42.3
GBR,31.7955477345173,1974,4,15.56333,41.7
GBR,30.0317244141044,1975,1,13.54667,41.7
GBR,29.2345735438705,1975,2,12.84,41
GBR,28.662268242634,1975,3,12.76,40.9
GBR,27.613482887636,1975,4,13.58,41.3
GBR,27.2614173782098,1976,1,12.44,42
GBR,27.247250809498,1976,2,12.76333,41.9
GBR,26.9048471628142,1976,3,13.80333,42.5
GBR,25.9777115343991,1976,4,15.43333,43.4
GBR,25.2767401404208,1977,1,13.28333,43.4
GBR,24.6877349042972,1977,2,12.18667,43.1
GBR,24.7655967152409,1977,3,12.06333,43.4
GBR,25.0993960395441,1977,4,10.57667,44.1
GBR,25.0482517699954,1978,1,10.73333,44.5
GBR,25.7612750775605,1978,2,12.22333,45
GBR,26.775023997273,1978,3,12.32667,45.6
GBR,27.8395906476699,1978,4,12.97667,46.1
GBR,28.6643774685974,1979,1,13.20667,45.9
GBR,30.1873517543593,1979,2,11.9,47.9
GBR,30.2282040342114,1979,3,12.38667,46.8
GBR,30.9851450592041,1979,4,14.29,47.3
GBR,31.3041855814035,1980,1,14.69333,46.9
GBR,31.2415850472925,1980,2,14.10333,45.9
GBR,31.3226704333534,1980,3,13.41667,45.9
GBR,30.3672873403364,1980,4,13.44,45.4
GBR,29.8658489792164,1981,1,13.82333,45.4
GBR,29.7429098292081,1981,2,14.25,45.5
GBR,29.2093035935281,1981,3,15.44,46
GBR,28.0287904488972,1981,4,16.02,46
GBR,26.816455737509,1982,1,15.01333,46.1
GBR,27.5665821509463,1982,2,13.94667,46.6
GBR,27.5598307477075,1982,3,12.35667,46.7
GBR,27.7104306154213,1982,4,11.02333,47
GBR,28.245139599898,1983,1,11.68,47.9
GBR,28.8227963197739,1983,2,11.07,48.3
GBR,29.3986345928142,1983,3,11.5,48.8
GBR,29.5309448091549,1983,4,10.82333,49.2
GBR,29.8191887940349,1984,1,10.76667,49.6
GBR,29.9076056288726,1984,2,11.27333,49.1
GBR,30.3767634920424,1984,3,11.57,49.5
GBR,30.7085546839653,1984,4,10.9,50.4
GBR,30.7985409205236,1985,1,11.39333,50.8
GBR,31.218138943962,1985,2,11.11,51.9
GBR,31.1420731295341,1985,3,10.71333,52
GBR,32.1337670562313,1985,4,10.66333,52.1
GBR,33.168877786058,1986,1,10.51667,52.7
GBR,34.1119138372281,1986,2,9.18,53.1
GBR,34.7953803240752,1986,3,9.85,53.3
GBR,35.558245940978,1986,4,10.99333,54.3
GBR,36.9704802896798,1987,1,9.783334,54.8
GBR,38.1029831312734,1987,2,8.956667,55.6
GBR,39.1716117470968,1987,3,9.876667,56.9
GBR,41.3286305607298,1987,4,9.666667,57.6
GBR,43.3231433266912,1988,1,9.483334,58.6
GBR,45.0906684552646,1988,2,9.373333,58.9
GBR,49.8934109156763,1988,3,9.95,59.7
GBR,52.5854959829408,1988,4,9.896667,60.2
GBR,53.5621951918993,1989,1,9.853333,60.5
GBR,54.4611213588849,1989,2,10.3,60.9
GBR,54.6113790806355,1989,3,10.09,60.9
GBR,53.3468885592205,1989,4,10.52,61
GBR,52.2968764346562,1990,1,11.54667,61.3
GBR,50.8610324265009,1990,2,12.31667,61.6
GBR,49.6665378781514,1990,3,12.03,61
GBR,48.3650081999619,1990,4,11.31667,60.8
GBR,46.9170519440626,1991,1,10.33667,60.6
GBR,45.4049380229483,1991,2,10.38333,60.5
GBR,44.8262640158212,1991,3,9.983334,60.3
GBR,44.2060653445608,1991,4,9.716666,60.4
GBR,43.3347763757526,1992,1,9.48,60.4
GBR,42.38807492036,1992,2,9.19,60.3
GBR,41.8171196419678,1992,3,9.196667,60.7
GBR,40.5810858827521,1992,4,8.386666,61.1
GBR,40.4222071956268,1993,1,7.986667,61.5
GBR,40.5546876709547,1993,2,8,61.8
GBR,40.5552041888834,1993,3,7.216667,62.3
GBR,40.1159596859267,1993,4,6.7151,62.7
GBR,40.734673197343,1994,1,6.8512,63.5
GBR,40.8553389243652,1994,2,8.2777,64.2
GBR,40.8354967724941,1994,3,8.693767,64.9
GBR,40.8815665785415,1994,4,8.665733,65.2
GBR,40.3018178258308,1995,1,8.661467,65.5
GBR,40.2440779241427,1995,2,8.242567,65.7
GBR,39.4811581753148,1995,3,8.108933,66.4
GBR,39.4613862443147,1995,4,7.788167,66.5
GBR,39.8623387388463,1996,1,7.7532,66.9
GBR,39.1359681494737,1996,2,8.0671,67
GBR,39.7046133172647,1996,3,7.851067,67.8
GBR,40.9574221213647,1996,4,7.569366,68.8
GBR,41.6970870024472,1997,1,7.401933,70.1
GBR,42.0186529072901,1997,2,7.315967,70.6
GBR,43.1427223769697,1997,3,6.989533,71.1
GBR,43.6242873151576,1997,4,6.502934,72
GBR,44.9067286100786,1998,1,6.0453,72.5
GBR,46.6239530370045,1998,2,5.821333,73
GBR,47.6119564001764,1998,3,5.517833,73.4
GBR,48.0461584789284,1998,4,4.819366,73.9
GBR,48.6153115043633,1999,1,4.458034,74.4
GBR,50.3160447250481,1999,2,4.890133,74.6
GBR,52.9473643110703,1999,3,5.498067,75.8
GBR,54.72207187004,1999,4,5.527867,76.8
GBR,56.5447419811567,2000,1,5.609367,77.6
GBR,58.6042344480298,2000,2,5.311433,78.1
GBR,58.9308821767248,2000,3,5.3191,78.4
GBR,61.9755054288201,2000,4,5.076,78.6
GBR,61.8062299741533,2001,1,4.791633,79.3
GBR,62.6378132353256,2001,2,5.085733,79.6
GBR,64.3016761479496,2001,3,5.0589,80
GBR,64.3602291090188,2001,4,4.781734,80.2
GBR,67.1547837425727,2002,1,5.0208,80.6
GBR,71.2046649455183,2002,2,5.200333,81.1
GBR,75.0641605446766,2002,3,4.749767,81.7
GBR,79.1287806598695,2002,4,4.606067,82.4
GBR,81.6206813453645,2003,1,4.3091,82.9
GBR,82.5811507914523,2003,2,4.266233,83.5
GBR,83.5804768578107,2003,3,4.575,84.3
GBR,85.9522523351523,2003,4,4.956033,85
GBR,87.4766515204741,2004,1,4.7673,85.4
GBR,91.1118300647804,2004,2,5.0896,85.8
GBR,93.4097921966892,2004,3,5.008767,86
GBR,94.4736269296948,2004,4,4.6634,86.3
GBR,94.6519630793929,2005,1,4.6421,86.9
GBR,95.0407237123613,2005,2,4.441267,87.7
GBR,95.8775856415376,2005,3,4.278967,88.5
GBR,96.2142035062201,2005,4,4.293233,89.4
GBR,97.9103944373263,2006,1,4.1824,89.9
GBR,98.9573263119748,2006,2,4.610333,90.2
GBR,100.847963841945,2006,3,4.620567,90.4
GBR,103.50524302247,2006,4,4.5934,91
GBR,105.757961282347,2007,1,4.8616,91.7
GBR,107.262101779879,2007,2,5.207267,92.2
GBR,108.689917332765,2007,3,5.1837,92.8
GBR,108.333913294256,2007,4,4.792533,93.1
GBR,106.291958711337,2008,1,4.5203,93.7
GBR,103.253002070192,2008,2,4.907267,93.3
GBR,96.6076286427546,2008,3,4.782067,91.9
GBR,90.6189995290443,2008,4,4.153266,90.1
GBR,87.4944520765914,2009,1,3.5365,88.4
GBR,87.7195689586028,2009,2,3.5833,88.2
GBR,90.2410642463284,2009,3,3.731533,88.2
GBR,93.5935227406127,2009,4,3.738733,88.5
GBR,94.3100109458129,2010,1,4.052134,89.1
GBR,94.3151660709289,2010,2,3.8262,90.1
GBR,93.7042595748492,2010,3,3.2896,90.7
GBR,92.7873125418086,2010,4,3.329767,90.8
GBR,90.2218732011788,2011,1,3.781933,91.3
GBR,89.4341220509336,2011,2,3.560533,91.4
GBR,88.6093728498633,2011,3,2.867,91.7
GBR,88.0835187469122,2011,4,2.3345,91.8
GBR,87.8184062922279,2012,1,2.2175,92.4
GBR,87.8886963704771,2012,2,1.974367,92.3
GBR,87.972491156476,2012,3,1.682667,93.5
GBR,87.7000949134749,2012,4,1.797633,93.2
GBR,87.1604888198106,2013,1,2.078133,93.7
GBR,87.6453659789903,2013,2,2.011633,94.3
GBR,88.2166613846884,2013,3,2.6747,95
GBR,89.7641763342503,2013,4,2.794667,95.5
GBR,91.5517890672511,2014,1,2.836133,96.4
GBR,93.1093517692223,2014,2,2.7416,97.2
GBR,95.1281208449234,2014,3,2.586967,97.8
GBR,96.057960102521207,2014,4,2.111633,98.4
GBR,97.6201894565746,2015,1,1.706533,99
GBR,98.6953742683922,2015,2,1.982967,99.7
GBR,101.1331672736,2015,3,1.998867,100.3
GBR,102.551269001433,2015,4,1.915767,101
GBR,105.02319411896,2016,1,1.609967,101.4
GBR,105.757490676378,2016,2,1.471967,102
GBR,105.893638621038,2016,3,0.8411,102.4
GBR,106.495910303222,2016,4,1.2978,103.2
GBR,107.548684784046,2017,1,1.3067,103.9
GBR,107.901443370136,2017,2,1.093667,104.2
GBR,109.372235107357,2017,3,1.213,104.6
GBR,109.836603792478,2017,4,1.329867,105.1
GBR,109.679194642733,2018,1,1.5015,105.3
GBR,109.892345095122,2018,2,1.478433,105.9
GBR,110.399147752676,2018,3,1.4251,106.6
GBR,110.149171641389,2018,4,1.4376,106.9
GBR,109.770072527724,2019,1,1.250367,107.6
GBR,109.458231858662,2019,2,1.079867,107.7
GBR,109.585613810093,2019,3,0.6687,108.2
GBR,109.672433748896,2019,4,0.7443666,108.2
GBR,109.657147659205,2020,1,0.6058,105.3
GBR,108.668458834971,2020,2,0.3033333,84.9
GBR,110.582445402388,2020,3,0.2513667,99.8
GBR,114.929403153409,2020,4,0.3372667,101.3
GBR,116.680613085985,2021,1,0.6116667,100
GBR,118.234786994014,2021,2,0.8707333,105.4
USA,55.4395270510526,1970,1,7.366667,28.4
USA,55.2396115197471,1970,2,7.713333,28.4
USA,55.7354341602448,1970,3,7.46,28.7
USA,55.9880923180382,1970,4,6.853333,28.4
USA,56.5321304846348,1971,1,6.016667,29.2
USA,57.4309583817697,1971,2,6.246666,29.3
USA,57.6327874841191,1971,3,6.483333,29.6
USA,58.959251342769,1971,4,5.89,29.6
USA,58.0879314639212,1972,1,6.033333,30.2
USA,59.3607950477512,1972,2,6.143333,30.9
USA,60.2112707571249,1972,3,6.29,31.2
USA,61.3032561850076,1972,4,6.373333,31.7
USA,62.8158854574141,1973,1,6.603333,32.5
USA,63.0258098998323,1973,2,6.806667,32.8
USA,63.7229259831256,1973,3,7.206666,32.6
USA,64.0453946127697,1973,4,6.753334,33
USA,63.3250098621656,1974,1,7.053333,32.7
USA,62.6313264851322,1974,2,7.543334,32.8
USA,62.8832793362969,1974,3,7.963333,32.4
USA,61.9407514815004,1974,4,7.67,32.3
USA,62.068461963595,1975,1,7.54,31.9
USA,62.0948558941711,1975,2,8.05,32.2
USA,60.8324150614741,1975,3,8.296667,32.7
USA,61.0006481905891,1975,4,8.063334,33.1
USA,61.0410456775301,1976,1,7.753334,33.9
USA,62.0586928483648,1976,2,7.773334,34.1
USA,62.0584332557147,1976,3,7.73,34.3
USA,62.3657074590304,1976,4,7.19,34.6
USA,62.7085697176443,1977,1,7.353333,35
USA,63.8242920887131,1977,2,7.37,35.7
USA,64.8310699982376,1977,3,7.356667,36.3
USA,66.2354390960796,1977,4,7.596667,36.3
USA,66.9317162076831,1978,1,8.01,36.4
USA,67.6124793695639,1978,2,8.32,37.8
USA,68.8090283687949,1978,3,8.49,38.2
USA,69.686499165548,1978,4,8.82,38.7
USA,71.1128901020447,1979,1,9.106667,38.8
USA,70.9755816151402,1979,2,9.113334,38.8
USA,71.0444429235335,1979,3,9.103333,39.1
USA,70.9749119705748,1979,4,10.44667,39.2
USA,70.0316710652203,1980,1,11.98667,39.3
USA,68.714853292732,1980,2,10.47667,38.5
USA,69.7217214825908,1980,3,10.95333,38.5
USA,68.4765741740925,1980,4,12.42333,39.2
USA,67.1776755928727,1981,1,12.96,40
USA,67.1499610639073,1981,2,13.75,39.7
USA,67.0986012776196,1981,3,14.84667,40.2
USA,66.448182129263,1981,4,14.08667,39.7
USA,66.3216966977341,1982,1,14.29333,39.1
USA,65.8114981930554,1982,2,13.93,39.3
USA,64.6240106263862,1982,3,13.11667,39.1
USA,64.6872448515255,1982,4,10.66667,39.1
USA,65.1219935580044,1983,1,10.56333,39.7
USA,65.1727219288977,1983,2,10.54333,40.6
USA,64.9114854453992,1983,3,11.62667,41.4
USA,64.9443262263579,1983,4,11.68667,42.2
USA,65.0785624897547,1984,1,11.94333,43.1
USA,65.4258313991263,1984,2,13.2,43.8
USA,65.6580266076031,1984,3,12.86667,44.2
USA,66.1715193291091,1984,4,11.74333,44.6
USA,66.2016831913132,1985,1,11.58333,45
USA,66.682681439292793,1985,2,10.81333,45.4
USA,67.4938292115216,1985,3,10.33667,46.1
USA,68.2120313569262,1985,4,9.76,46.5
USA,68.8754659506971,1986,1,8.556666,46.9
USA,70.4021740389074,1986,2,7.603333,47.1
USA,71.4111402798461,1986,3,7.306667,47.5
USA,72.5415684357837,1986,4,7.263333,47.8
USA,73.2981730681972,1987,1,7.193333,48.2
USA,73.9608675180276,1987,2,8.343333,48.7
USA,74.4365024046055,1987,3,8.876667,49.1
USA,74.6853367326775,1987,4,9.123333,49.9
USA,75.3252153206335,1988,1,8.416667,50.2
USA,76.0742746089867,1988,2,8.91,50.9
USA,75.8665636689803,1988,3,9.1,51.2
USA,76.1175103008359,1988,4,8.956667,51.8
USA,76.183766047858,1989,1,9.206667,52.4
USA,76.1300126424373,1989,2,8.773334,52.8
USA,77.3151411365589,1989,3,8.106667,53.2
USA,77.6314954827955,1989,4,7.906667,53.3
USA,76.7835662918201,1990,1,8.423333,53.8
USA,76.0323384825095,1990,2,8.676666,54
USA,75.1884726443489,1990,3,8.703333,54.1
USA,74.0104111459777,1990,4,8.396667,53.6
USA,74.1745608305411,1991,1,8.016666,53.3
USA,73.7580896710346,1991,2,8.13,53.8
USA,73.4079185119546,1991,3,7.94,54
USA,73.5204738555566,1991,4,7.346667,54.2
USA,73.9385129991589,1992,1,7.303333,54.9
USA,73.3428455764484,1992,2,7.376667,55.5
USA,73.4993097254818,1992,3,6.616667,56
USA,73.563934211972,1992,4,6.743333,56.6
USA,73.1558207193708,1993,1,6.28,56.7
USA,73.3881542796047,1993,2,5.99,57
USA,73.6347123894448,1993,3,5.616667,57.3
USA,73.9057970607302,1993,4,5.606667,58.1
USA,74.3046082459233,1994,1,6.066667,58.6
USA,74.4964384465609,1994,2,7.083333,59.4
USA,74.4082787700663,1994,3,7.333333,59.8
USA,74.4470518507809,1994,4,7.836667,60.5
USA,74.5363547476223,1995,1,7.483333,60.7
USA,74.534645408376,1995,2,6.62,60.8
USA,74.9265077474465,1995,3,6.323333,61.4
USA,75.0178906036341,1995,4,5.893333,61.8
USA,75.2654714859354,1996,1,5.91,62.2
USA,75.2518472863295,1996,2,6.72,63.3
USA,75.4101642886629,1996,3,6.78,63.9
USA,75.3351707104828,1996,4,6.343333,64.5
USA,75.4760925241712,1997,1,6.563334,64.9
USA,75.9005222199259,1997,2,6.696667,66
