LOCATION,houseprice,year,interest,gdp,Dwellings,PCDwellings,lag_houseprice
NZL,31.861707422412,1977,9.239166,NA,NA,NA,34.6152823416698
NZL,29.3607565801007,1978,9.979167,NA,NA,NA,31.861707422412
NZL,26.409276704753,1979,11.97909,NA,NA,NA,29.3607565801007
NZL,24.4204602966579,1980,13.28333,NA,NA,NA,26.409276704753
NZL,26.0512515479186,1981,12.8325,NA,NA,NA,24.4204602966579
NZL,29.5805681748729,1982,12.89333,NA,NA,NA,26.0512515479186
NZL,30.8081796823419,1983,12.1825,NA,NA,NA,29.5805681748729
NZL,31.8649793996808,1984,12.61,NA,NA,NA,30.8081796823419
NZL,31.1798302111092,1985,17.6575,NA,NA,NA,31.8649793996808
NZL,30.6951467599908,1986,16.4475,NA,NA,NA,31.1798302111092
NZL,32.3461057096383,1987,15.71,NA,NA,NA,30.6951467599908
NZL,34.6502196472423,1988,13.11583,48,NA,NA,32.3461057096383
NZL,34.8537229271791,1989,12.82917,48.7,NA,NA,34.6502196472423
NZL,34.9008177827366,1990,12.445,49.3,NA,NA,34.8537229271791
NZL,33.3013299443812,1991,10.11,48.2,NA,NA,34.9008177827366
NZL,33.0271433536453,1992,8.401667,48.6,NA,NA,33.3013299443812
NZL,34.155997418973,1993,6.934166,51,NA,NA,33.0271433536453
NZL,38.4442949256932,1994,7.630833,54.4,NA,NA,34.155997418973
NZL,41.1659030273876,1995,7.779167,56.7,NA,NA,38.4442949256932
NZL,44.4040617080185,1996,7.894166,58.8,NA,NA,41.1659030273876
NZL,46.5270008558174,1997,7.191667,60.5,NA,NA,44.4040617080185
NZL,44.9838626723535,1998,6.2875,61,NA,NA,46.5270008558174
NZL,45.6287813703683,1999,6.4125,63.9,NA,NA,44.9838626723535
NZL,44.5210519152584,2000,6.8525,66.4,NA,NA,45.6287813703683
NZL,44.4282416212962,2001,6.393333,68,NA,NA,44.5210519152584
NZL,48.1133575841891,2002,6.5275,71.5,NA,NA,44.4282416212962
NZL,57.2380824008585,2003,5.866667,74.7,NA,NA,48.1133575841891
NZL,66.5814334764657,2004,6.065834,78.1,NA,NA,57.2380824008585
NZL,74.563464204399,2005,5.875,80,NA,NA,66.5814334764657
NZL,79.7358551930005,2006,5.780833,82.1,NA,NA,74.563464204399
NZL,87.0076386100086,2007,6.265,85.3,NA,NA,79.7358551930005
NZL,80.2117383683555,2008,6.080833,85,NA,NA,87.0076386100086
NZL,76.8855613422274,2009,5.456666,85.3,NA,NA,80.2117383683555
NZL,77.4173381066042,2010,5.603333,87,1719200,394,76.8855613422274
NZL,75.7772163334265,2011,4.945,88.6,1737401.993166019,357.75193618235704,77.4173381066042
NZL,78.5590124541871,2012,3.685,90.9,1757664.54147683,361.9242382279945,75.7772163334265
NZL,84.9276852162366,2013,4.093333,93,1778163.402895179,366.14519998053896,78.5590124541871
NZL,89.6502965795603,2014,4.304167,95.9,1798901.3334359536,370.4153889365547,84.9276852162366
NZL,100,2015,3.423333,100,1819881.1212562185,374.7353792110666,89.6502965795603
NZL,113.435116590255,2016,2.761667,104,1841105.5870300778,379.10575161474827,100
NZL,118.943700476256,2017,2.990833,108.2,1862577.5843279054,383.5270937320104,113.435116590255
NZL,121.635125084685,2018,2.754167,112.8,1884300,388,118.943700476256
NZL,123.493357149515,2019,1.649167,116.5,1906022.4156720946,392.4729062679896,121.635125084685
NZL,133.864596988481,2020,0.8908333,115.3,1927995.2497184563,396.9973766867065,123.493357149515
NOR,31.5989518078449,1970,NA,NA,NA,NA,NA
NOR,30.7426331122633,1971,NA,NA,NA,NA,31.5989518078449
NOR,30.3033127522878,1972,NA,NA,NA,NA,30.7426331122633
NOR,30.7753821629799,1973,NA,NA,NA,NA,30.3033127522878
NOR,32.4536911916254,1974,NA,NA,NA,NA,30.7753821629799
NOR,32.6517812508005,1975,NA,NA,NA,NA,32.4536911916254
NOR,32.8452641963031,1976,NA,NA,NA,NA,32.6517812508005
NOR,33.3328119907211,1977,NA,NA,NA,NA,32.8452641963031
NOR,32.3106929213929,1978,NA,38.9,NA,NA,33.3328119907211
NOR,31.8966363553609,1979,NA,40.6,NA,NA,32.3106929213929
NOR,32.1209177214891,1980,NA,42.4,NA,NA,31.8966363553609
NOR,31.2979196161414,1981,NA,43.1,NA,NA,32.1209177214891
NOR,30.7184142479403,1982,NA,43.2,NA,NA,31.2979196161414
NOR,30.2980830814097,1983,NA,44.9,NA,NA,30.7184142479403
NOR,32.5759321213844,1984,NA,47.6,NA,NA,30.2980830814097
NOR,37.1629173987837,1985,12.91167,50.3,NA,NA,32.5759321213844
NOR,45.5344681502724,1986,13.29917,52.3,NA,NA,37.1629173987837
NOR,45.2287285928051,1987,13.305,53.2,NA,NA,45.5344681502724
NOR,44.3321962193963,1988,12.89583,53.1,NA,NA,45.2287285928051
NOR,39.5719351671461,1989,10.82583,53.6,NA,NA,44.3321962193963
NOR,35.0819587807766,1990,10.68,54.7,NA,NA,39.5719351671461
NOR,31.7460152090761,1991,9.996667,56.4,NA,NA,35.0819587807766
NOR,29.4824747156262,1992,9.606667,58.4,NA,NA,31.7460152090761
NOR,29.0323716528517,1993,6.880833,60,NA,NA,29.4824747156262
NOR,32.5431055574779,1994,7.435833,63.1,NA,NA,29.0323716528517
NOR,34.1374626937944,1995,7.424167,65.7,NA,NA,32.5431055574779
NOR,36.74652797475,1996,6.773334,69,NA,NA,34.1374626937944
NOR,40.1731698473965,1997,5.888333,72.7,NA,NA,36.74652797475
NOR,43.5379552064954,1998,5.4,74.6,NA,NA,40.1731698473965
NOR,47.4234035120129,1999,5.4975,76.1,NA,NA,43.5379552064954
NOR,53.4425346151952,2000,6.218333,78.5,NA,NA,47.4234035120129
NOR,55.9025526335384,2001,6.236667,80.1,NA,NA,53.4425346151952
NOR,57.8954889106056,2002,6.384167,81.3,NA,NA,55.9025526335384
NOR,57.2277247011562,2003,5.045,82,NA,NA,57.8954889106056
NOR,62.3109762103767,2004,4.368333,85.3,NA,NA,57.2277247011562
NOR,66.6923712703826,2005,3.745833,87.5,NA,NA,62.3109762103767
NOR,74.459990452539,2006,4.076667,89.6,NA,NA,66.6923712703826
NOR,82.7758028908788,2007,4.774167,92.3,NA,NA,74.459990452539
NOR,79.1675939146194,2008,4.458333,92.7,NA,NA,82.7758028908788
NOR,78.6920317302376,2009,3.998333,91.1,NA,NA,79.1675939146194
NOR,83.428736530777,2010,3.528333,91.8,2155036.661779381,434.87902612146723,78.6920317302376
NOR,89.1202061543276,2011,3.135,92.7,2205191,445,83.428736530777
NOR,94.1784235367464,2012,2.101667,95.2,2248354.5316966977,423.3377315211969,89.1202061543276
NOR,96.0188966292207,2013,2.5775,96.2,2300680.664064891,433.190103940111,94.1784235367464
NOR,96.4470023027042,2014,2.515,98.1,2354224.586639217,443.2717713994935,96.0188966292207
NOR,100,2015,1.565,100,2409014.6411472033,453.58807030090827,96.4470023027042
NOR,103.827135694516,2016,1.331667,101.1,2465079.8289156375,464.14446124041365,100
NOR,106.895514142555,2017,1.6375,103.4,2522449.8262214735,474.94653189895075,103.827135694516
NOR,106.154510345751,2018,1.879167,104.6,2581155,486,106.895514142555
NOR,106.340155863943,2019,1.494167,105.4,2610040,491.43869314318584,106.154510345751
NOR,108.709014584029,2020,0.8175,104.6,2639248.244138767,496.93824921457286,106.340155863943
POL,68.5415939448284,2005,5.218333,68.4,NA,NA,NA
POL,92.2699264319094,2006,5.231667,72.6,NA,NA,68.5415939448284
POL,134.299013411325,2007,5.484334,77.8,NA,NA,92.2699264319094
POL,128.048443853022,2008,6.071667,81,NA,NA,134.299013411325
POL,121.159562284646,2009,6.120598,83.3,NA,NA,128.048443853022
POL,113.793043892702,2010,5.781667,86.5,13470428,350,121.159562284646
POL,108.494538650255,2011,5.955583,90.6,13598460.972505987,353.56658023231535,113.793043892702
POL,101.256530773397,2012,4.999283,91.8,13739247.833410112,357.2271068942778,108.494538650255
POL,96.4040010981841,2013,4.033292,92.8,13881492.281334072,360.92553152565284,101.256530773397
POL,97.4799109625782,2014,3.516211,95.9,14025209.406890063,364.66224648967614,96.4040010981841
POL,100,2015,2.700557,100,14170414.456925603,368.43764821177757,97.4799109625782
POL,102.282421927008,2016,3.035689,103.1,14317122.83614106,372.2521372216376,100
POL,104.126286856452,2017,3.42,108.1,14465350.108723924,376.1061181956793,102.282421927008
POL,109.150133319896,2018,3.198333,113.9,14615112,380,104.126286856452
POL,115.847204451951,2019,2.3475,119.3,14812774,385.13930786161615,109.150133319896
POL,124.100297784095,2020,1.499167,116.3,15013109.278606692,390.3481222634861,115.847204451951
PRT,115.760195354689,1988,NA,NA,NA,NA,NA
PRT,121.239377344989,1989,NA,NA,NA,NA,115.760195354689
PRT,125.004699522719,1990,NA,NA,NA,NA,121.239377344989
PRT,133.453915738079,1991,NA,NA,NA,NA,125.004699522719
PRT,137.462741445025,1992,NA,NA,NA,NA,133.453915738079
PRT,130.245507706724,1993,NA,NA,NA,NA,137.462741445025
PRT,126.105682691185,1994,10.47833,NA,NA,NA,130.245507706724
PRT,122.808374245479,1995,11.465,79.4,NA,NA,126.105682691185
PRT,121.346985397829,1996,8.559167,82.2,NA,NA,122.808374245479
PRT,122.04004548532,1997,6.358333,85.8,NA,NA,121.346985397829
PRT,124.422816717388,1998,4.8775,89.9,NA,NA,122.04004548532
PRT,132.300941958663,1999,4.7775,93.4,NA,NA,124.422816717388
PRT,137.419324871439,2000,5.595,97,NA,NA,132.300941958663
PRT,139.552993798638,2001,5.158333,98.9,NA,NA,137.419324871439
PRT,135.699406286352,2002,5.006667,99.6,NA,NA,139.552993798638
PRT,132.42121039672,2003,4.180083,98.7,NA,NA,135.699406286352
PRT,130.225178287657,2004,4.143917,100.5,NA,NA,132.42121039672
PRT,128.254093696099,2005,3.437917,101.3,NA,NA,130.225178287657
PRT,126.492103455181,2006,3.914667,102.9,NA,NA,128.254093696099
PRT,122.927288830406,2007,4.424141,105.5,NA,NA,126.492103455181
PRT,112.032555868379,2008,4.519855,105.8,NA,NA,122.927288830406
PRT,114.481527399547,2009,4.210149,102.5,NA,NA,112.032555868379
PRT,113.282902314185,2010,5.396408,104.3,5845470.395446125,553.6673645836703,114.481527399547
PRT,105.915559359736,2011,10.23912,102.5,5859540,555,113.282902314185
PRT,96.6691683755036,2012,10.54652,98.4,5873440.285119314,570.1058841137025,105.915559359736
PRT,94.1181921758642,2013,6.293129,97.5,5887577.211079422,571.4780858016223,96.6691683755036
PRT,97.8953123198039,2014,3.75395,98.2,5901748.163549703,572.8535902750858,94.1181921758642
PRT,100,2015,2.423333,100,5915953.224429386,574.2324054836474,97.8953123198039
PRT,106.061344582522,2016,3.171667,102,5930192.475814832,575.614539395996,100
PRT,114.071297243196,2017,3.0525,105.6,5944466,577,106.061344582522
